title,artist,id
Body Language,"M.A.N.D.Y., Booka Shade",2Q7DRtNo4Hc5AjmV0Xx8mf
As The Rush Comes,Motorcycle,6uEmDZoJcc7Oqrute8BA2N
Lose My Mind - Original Mix,"Brennan Heart, Wildstylez",528Yxhz71Jcyyb1PTgIcSf
Smack My Bitch Up,The Prodigy,48vDCZIRmrFO33fH4QU4ij
"Rhythm Is A Dancer - 7"" Edit",SNAP!,4RADreHMvMkZwsPgPr9z5c
Played-A-Live (The Bongo Song),Safri Duo,7uuo02BIR76qZ6ZXQhz7Ys
Bromance - Avicii Remix,"Tim Berg, Avicii",2eY2qF8cJnFXdLdw13mah4
Renegade Master - Radio Edit,Wildchild,21ch6QnkpxyRba2EGDip7x
Rainbow In The Sky - K & A's Radio Blast,Paul Elstak,2PVqPbRv7mlCp2JYzDeMsc
Freestyler,Bomfunk MC's,47xLbuUdmD03ATrke934S1
Another Chance - Radio Edit,Roger Sanchez,0EoGXXi91KSqAIY7SSgizW
Flat Beat - Radio Edit,Mr. Oizo,0LjTqBwFKfblqnuuDCH2Sw
Traffic - Tiësto Edit,"twoloud, Tiësto",0BA1jMbponPMbankjJ1hrH
Summer,Calvin Harris,6YUTL4dYpB9xZO5qExPf05
Disco Volante,Ida Engberg,7aYfTND8PIhBAQdxMR2PqY
Titanium (feat. Sia),"David Guetta, Sia",2dOTkLZFbpNXrhc24CnTFd
Be My Lover,La Bouche,3vSn1frPgFcRXrjWOfhMLl
This Is What It Feels Like,"Armin van Buuren, Trevor Guthrie",2J44FXo6c4l2Wy4yBcvCWR
Nobody Said It Was Easy,Evil Activities,7yKNBcrfAPCVKBUnQcM5UV
Gangnam Style (강남스타일),PSY,03UrZgTINDqvnUMbbIMhql
The Nighttrain - Original,Kadoc,4bH7Pn2BpR77p9O3jpdOtf
I Remember,"Kaskade, deadmau5",3yitiXJG14YtXXPFVoNvb1
L'Amour Toujours,Gigi D'Agostino,52LJ3hyknOijCrE5gCD0rE
Yeah Yeah - D Ramirez Vocal Radio Edit,Bodyrox,4HVGC52IogHANcKFA0QYiT
Children,Robert Miles,4wtR6HB3XekEengMX17cpc
My Friend,Groove Armada,5LRxSyiIRHQD26h1mdM0Ir
Mary Go Wild - Original,Grooveyard,77fKLlNfBgMZgX9IKQuC4N
Infinity 2008 - Klaas Remix,"Guru Josh Project, Klaas",6hTcRuSaaTNwlyIYkkMpWX
I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,"Avicii, Nicky Romero",4q7dBdsALA5BSunzryc104
Domino,Oxia,2cVPZYAzumN7R0Zsh9mGA2
No Limit,2 Unlimited,7voHUmPNDuYZ1SW1mwRu26
Satisfaction (Isak Original Extended) - Benny Benassi Presents The Biz,"Benny Benassi, The Biz",1n7omixiROWs5q6xpWiQuL
It's Like That,"Run–D.M.C., Jason Nevins",0CtkjgZpkgnW7U6WmHsakD
Freed From Desire,Gala,3u5N55tHf7hXATSQrjBh2q
Adagio For Strings,Tiësto,2dQiovh8KeYEOc1uHdFjcC
The Funk Phenomena,"Armand Van Helden, Old Skool Junkies",3egL3Vnd8iNRpkytmn5Zl2
Firestone,"Kygo, Conrad Sewell",1I8tHoNBFTuoJAlh4hfVVE
Frozen Flame,"Jeckyll & Hyde, M. Vorwerk, R. van IJperen",1vzeSxNPyxvmvapJ20NFUQ
Wake Me Up,Avicii,0nrRP2bk19rLc0orkWPQk2
Love Story - Bushwacka! Remix,"Layo & Bushwacka!, Bushwacka!",2OejjIQHB7W9vKB5gHj6Ln
Better Off Alone,Alice Deejay,0pMUR7Uvp6vxlbG0qBFvgM
Shotgun - Radio Edit,"Yellow Claw, Rochelle",2LGfcxG9LcDOxnltIPE1Zq
Have You Ever Been Mellow - Flamman & Abraxas Radio Mix,Party Animals,0aImHluhp8crPRsEUt7XHi
"What Is Love - 7"" Mix",Haddaway,2ahnofp2LbBWDXcJbMaSTu
Lethal Industry - Radio Edit,Tiësto,00Hlym039AB1cZPzgJVi5s
Such Is Life - Radio Edit,Rank 1,7oOtXVeN0VA6jzFMt5Iknp
Pjanoo - Radio Edit,Eric Prydz,0F2BxpbxH8Yc3pLub48hrb
For an Angel - Radio Mix '09,Paul van Dyk,6T1Xc4BNJO7bkgiEyH7vCm
Explode - Epic Extended Mix,Jordan & Baker,7jvE23VecS5su78qW81JEH
Sandstorm,Darude,6Sy9BUbgFse0n0LPA5lwy5
Summer on You (feat. Wulf) - Club Edit,"Sam Feldt, Lucas & Steve, Wulf",4fX7AQ5ZMu7KHPQX6eWO5X
"The Power - 12"" Version",SNAP!,0c4s0e7Wi7EOzfjr7XNIwz
The Bomb! (These Sounds Fall Into My Mind),"Kenny Dope, The Bucketheads",3tlRGvVZWleW4ZNncqVNI9
Strings Of Life (Stronger On My Own) [feat. Kathy Brown] - Radio Edit,"Soul Central, Kathy Brown",2Pb306ZGuBLBG5cN0PHnyW
Runaway (U & I),Galantis,6Awg3vdlBZnLnVWBcyG0vW
Silence - Tiësto's In Search Of Sunrise Remix,"Delerium, Sarah McLachlan, Tiësto",5kso5rXmhCb7ADHBNA5xSN
Encore Une Fois - Future Breeze Mix,"Sash!, Future Breeze",7cNYbaUCfEW6S3fNv9hItE
Don't You Worry Child - Radio Edit,"Swedish House Mafia, John Martin",2V65y3PX4DkRhy1djlxd9p
Simulated - Radio Edit,Marco V,15vUqgWhQiOZN67QBP6Scj
The Rockafeller Skank - Short Edit,Fatboy Slim,5OUxpgFmz54y95OZVeyP8z
Around the World,Daft Punk,1pKYYY0dkg23sQQXi0Q5zN
Day 'N' Nite (Nightmare),Kid Cudi,60PAzFNW3vAiAiVK6DRJfB
Born Again - Balearic Soul Radio Edit,"Ricky L, M:CK",20q46yTfwVdSuC8dlLh0X7
Wonderfull Days,Charly Lownoise & Mental Theo,65AtaGkM217wf4h59ypMwC
Meet Her At The Loveparade (Radio Edit),Da Hool,6Lg1GvSIe1Tr1EHsM76aEj
Tremor - Sensation 2014 Anthem / Radio Edit,"Dimitri Vegas & Like Mike, Martin Garrix",1GwUVSaKuJiehA34E2O7AB
Punk,Ferry Corsten,74BSVo5XxxlOOWKstr8doF
More Than You Know,Axwell /\ Ingrosso,6h5PAsRni4IRlxWr6uDPTP
Imaginary - Original Mix,"Brennan Heart, Jonathan Mendelsohn",1JRvpYXdfgooFRxulU4b6y
Call Me A Spaceman - Radio Edit,"Hardwell, Mitch Crown",1UPyhGntpIx9jGJ5UVtKVS
Give It Up - Extended House Mix,The Good Men,0fX1rV1eglq0wpB1FtCvfI
The Launch - Radio Edit,DJ Jean,6FP4peicCGnib7asns71fs
9Pm (Till I Come),ATB,1CgbwsrNDlFrRuk2ebQ7zr
Love Is Gone,"David Guetta, Chris Willis",2oWIk5cGvxMsJndbd5aW7g
Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,"Eiffel 65, Gabry Ponte",2yAVzRiEQooPEJ9SYx11L3
Flight 643,Tiësto,0YWPaju1HwzKUroXdnbodt
"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)","Wu-Tang Clan, Method Man, Raekwon, Inspectah Deck, Buddha Monk",119c93MHjrDLJTApCVGpvx
Mind Playin' Tricks,"Geto Boys, Scarface",3myrzRJNm3fOLWliErE7GF
Juicy - 2005 Remaster,The Notorious B.I.G.,5ByAIlEEnxYdvpnezg7HTX
I Seen a Man Die,Scarface,6ld0SjdFPdZtoWBxzn0Ytp
They Reminisce Over You (T.R.O.Y.),Pete Rock & C.L. Smooth,2Mb3zpobD0CvJGWv6NpsPy
The World Is Yours,Nas,7G3lxTsMfSx4yarMkfgnTC
"Shook Ones, Pt. II",Mobb Deep,33ZXjLCpiINn8eQIDYEPTD
Everyday Struggle - 2005 Remaster,The Notorious B.I.G.,3bOvAqhaZNSWpGVIvHEx8B
Old School,2Pac,4GGbJ60q5HIN8wKOp9Xabz
Infinite,Eminem,01xhMrdCefADl7HSttJaf7
Thuggish Ruggish Bone,Bone Thugs-N-Harmony,7qHAjAL7CpadaZLamuBZRm
Shut Em Down,Public Enemy,5Zm9vkQ65RowiZEMAJzNV9
Ten Crack Commandments - 2014 Remaster,The Notorious B.I.G.,1Z7C8ClE8UEaH70jCCeJH2
Paid In Full,"Eric B. & Rakim, Marley Marl",3fatX7w8Wt9nmwGlXZsRFh
The Message,Nas,1AHfovSnGPVYKaahRtA0U6
93 'Til Infinity,Souls Of Mischief,0PV1TFUMTBrDETzW6KQulB
Krazy,Makaveli,2stEJLTY3p7LBqW2XwHw4A
Da Rockwilder,"Method Man, Redman",4anqYZt4APNlFwQixpbdZR
I Got Cha Opin - Vocal Mix,Black Moon,1vJKA1kRUKEoRPw7Ub5mUO
Gin N Juice (feat. Dat Nigga Daz),"Snoop Dogg, Daz Dillinger",7sPt2cfrg7DrVP52zfvS1i
I Got 5 On It,"Luniz, Michael Marshall",4IYKjN1DrYzxKXt0umJqsG
Player's Ball,Outkast,1RXEb6UTxJ05RffnAWfUOE
N.Y. State of Mind,Nas,5zwz05jkQVT68CjUpPwFZe
Thieves In The Night,Black Star,7tx1TUJrT6qxXFXAELqbev
So Many Tears,2Pac,0NzNKU2MJ9LCetT2uZMJH2
MC's Act Like They Don't Know,KRS-One,0snDRsjNRMJhm7SVja8l6J
Tha Crossroads,Bone Thugs-N-Harmony,5KSJ9k1FYjFLnIRlJT2wF8
Can I Kick It?,A Tribe Called Quest,3Ti0GdlrotgwsAVBBugv0I
The 6th Sense,Common,6OE9S6XF0U1lNfeaUNSjYl
"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",Craig Mack,5PbFD3AIyunz5HxocduA9e
Regulate,"Warren G, Nate Dogg",7nYvUtkQMx1v80S2FH2s9J
8 Mile,Eminem,5NmL2zxnlt9GiTB2TQbvFM
"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,1v7L65Lzy0j0vdpRjJewt1
I'll Be There For You/You're All I Need To Get By - Puff Daddy Mix,"Method Man, Mary J. Blige",1I5ebO2OSYKpNdGcdQr9da
Ain't No Half-Steppin',Big Daddy Kane,0dNiLb9FEHrRK7VFDJctiR
ATLiens,Outkast,2vfvGlqCB7oertO5VLE0sz
99 Problems,JAY-Z,7sLpSWxQazJzDVG6YGzlVs
Keep Ya Head Up,2Pac,0XRbYXQUymj9SJkrr8YK5B
Children's Story,Slick Rick,15HgR9Ht4obJOcMG4wregp
Mathematics,Mos Def,3gRlmtdCyNoKiyozn2pqc9
Passin' Me By,The Pharcyde,5Uyb2qY1O0f4nWkewBU3bx
Things Done Changed - 2005 Remaster,The Notorious B.I.G.,7hdOchAKFm6FwzyevcQ56y
Memory Lane (Sittin' in da Park),Nas,2W58HMaCbjcUfZnZaeHtcC
The Truth - Instrumental Version,Pharoahe Monch,5qfN1gsFdsVrPKE7zRmQZx
Hip Hop Hooray,Naughty By Nature,1SyQ6t9RdRBK0QUCS6a797
Put It On,Big L,6JI5wNWYdBw68GZjOMmgK5
Streiht Up Menace,Compton's Most Wanted,2sXMYMpvGVJJBIwrzNf0Lr
Hip 2 Da Game,Lord Finesse,3yjVsUq8psgcHm8SQrZ8i4
Return of The Crooklyn Dodgers,Crooklyn Dodgers,57iKOKfcj8wVZp6Il1wU4f
Its Bigger Than Hip Hop UK - Full Vocal Mix Explicit,"WTF, Dead Prez",1bq55XhD67kXC3dBIrcwkK
ILL Street Blues,Kool G Rap,0LfoVjNyrzkCLzarDAazCh
Keep Their Heads Ringin',Dr. Dre,1rylJ0VXvhOzLGNm401iaI
Around The Way Girl,LL Cool J,4Qxv2L4JICAWLFrBV6QeH8
Pour Out A Little Liquor,"2Pac, Thug Life",7tJWWwV1ExSEbhEWiTObl9
Mass Appeal,Gang Starr,3lGBvPUgO7MJltUnBlOpe9
One Mic,Nas,6MMuI4k4Vs5ghtDH5i2hBg
Big Poppa - 2005 Remaster,The Notorious B.I.G.,2g8HN35AnVGIk7B8yMucww
This DJ,Warren G,0sOzDMa4jQd88o8hAGOQTT
It Was A Good Day,Ice Cube,2MuJbBWAVewREJmB8WdGJ3
Rather Unique,AZ,5vxII6AxXbPsAJE5dAdBo9
Heaven & Hell (feat. Ghostface Killah),"Raekwon, Ghostface Killah",2Ik0sIJPSV8aau7fDS9jJv
You Ain't a Killer,Big Pun,14Ai4sTxWbQpNymhpQKuES
Jazz (We've Got),A Tribe Called Quest,7AgMX97ljLm9BzszyyXEYZ
The Choice Is Yours,Black Sheep,1I1ycyokEiLqNHeRR3c63i
Smile,"Scarface, Johnny P, 2Pac",2wxO3ZydJTZRi4Bbc02q7i
Quiet Storm,Mobb Deep,6nwAubYnLGl7F7cDuOoVLp
Quiet Storm (feat. Lil' Kim) - Remix,"Mobb Deep, Lil' Kim",5rGsWZHWNLDASjZrnK1rvZ
Back in the Day - Remix,Ahmad Lewis,5gUVdjfPWoaKoRiEMHBX6P
No Diggity,"Blackstreet, Dr. Dre, Queen Pen",6MdqqkQ8sSC0WB4i8PyRuQ
Ridin' Dirty,UGK,7ACrZyxv0PXljQGq2m5Jsc
Life's a Bitch (feat. AZ & Olu Dara),"Nas, AZ, Olu Dara",2LhhnqrHPWvXYveZVHLKrd
Ruff Ryders' Anthem,DMX,1BKT2I9x4RGKaKqW4up34s
Mighty Healthy,Ghostface Killah,2HvCL8hgJoHrrGAZEjQ3mM
Respiration,"Black Star, Common",5mxVKAuunOKqcBfR5ivbRf
Notorious Thugs (feat. Bone Thugs-n-Harmony) - 2007 Remaster,"The Notorious B.I.G., Bone Thugs-N-Harmony",1ozdRCYFVt8Ui0dba1520D
Hand of the Dead Body,Scarface,1kmdxgEGbd0BsJcqnNQXT6
"Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA)","Wu-Tang Clan, RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah, GZA",1Sgj10byiGzPpI2IrXSFEn
Southernplayalisticadillacmuzik,Outkast,2pMAmZdHfQHyqJCXJbfhK3
Slow Down,Brand Nubian,19CybGYwC2L1aDiS2P6wQv
Renee,Lost Boyz,71mNLAZsr1frFhpCa3JI8G
Brenda's Got A Baby,2Pac,791YTMSeD7SPGWHLIe61ew
My Philosophy,Boogie Down Productions,2P8KBF5BtraQiGpxDXrCnF
Reality Check,"Binary Star, Senim, Onemanarmy, One Be Lo",66YJddDOMyb9oj7vqI9CqU
Fuck Tha Police,N.W.A.,5n8Aro6j1bEGIy7Tpo7FV7
Ditty [Divine Street Mix],Paperboy,3T8aHB53YZQq67Jtzph1ge
Who Got Da Props,Black Moon,5CRM9TgBcwRbK3LyHUJhrQ
Summertime,DJ Jazzy Jeff & The Fresh Prince,20XdEFyaUR9C7aDIdq2OAd
One Day,UGK,0cYzIKaobR7yaxjMTRvO6P
Uncle Sam Goddamn,Brother Ali,06tMxo0sySSq4SkIS3xUsc
I Used to Love H.E.R.,Common,4TboAbE2pCUUB0fk6Q9rUU
Worst Comes To Worst - Edited,Dilated Peoples,7aSnPAggMMgElb6BgXeSEw
"Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)","Raekwon, Ghostface Killah, Method Man, Cappadonna",6SI4JD7iyQ0rrudhCNtMv0
Time's Up,O.C.,3kCeMR9l6jNQCt8jWHCy2B
I Get Around,"2Pac, Digital Underground",4voEoczU7Ijborps9XF1n3
Top Billin - Acapella,Audio Two,59vYYvb9JS5IQAp8xpf0CY
It Ain't Hard to Tell,Nas,2CPturRUlpvirYr7VpkXCV
I Got a Story to Tell - 2014 Remaster,The Notorious B.I.G.,7zfmhBiUvGoHz76NO1d5bZ
Wrong Side of da Tracks,Artifacts,0yf6ORR6kV4iEn6T78XKbZ
Smooth Operator,Big Daddy Kane,1Z4mVNtYGnpjHUoZVo3IMU
Rock On,Funkdoobiest,3XxrB53KnzHAzEg3dn6aJ9
Crooklyn - Crooklyn/Soundtrack Version,"Crooklyn Dodgers, Buck Shot, Special Ed, Master Ace",3RxF3Mz5wprRMopI8fp9uF
Ms. Fat Booty,Mos Def,0IVAlb0cFCH1cQ974iR1TU
Don't Sweat The Technique,Eric B. & Rakim,48ZUwXrEOhaXLCxvmRYhZv
Ante Up (Robbin Hoodz Theory),M.O.P.,550JPXXPgjr1xqxtKIaX6b
O.P.P,Naughty By Nature,1k28sDTLOz942qa3wEtMQE
California Love - Original Version,"2Pac, Roger, Dr. Dre",3ia3dJETSOllPsv3LJkE35
Who Am I (What's My Name)?,Snoop Dogg,12CdB878c6n94tTlNfPcCv
"Me, Myself & I",De La Soul,3SdOP61TT2l8YQpSaUtsWR
You Gots To Chill,EPMD,0f1yzIIGD8k32DNVeEn6jb
Calm Down,"Tragedy Khadafi, Nas, Noreaga",4TkddooL9zlBVpyxL2NuaG
Po Pimp,Do Or Die,66AMCAjrOk7c957i3ej06f
"Warm It Up, Kane",Big Daddy Kane,6l1tmVO6bRmV7kSMsYaHZm
Slippin',DMX,740gNyGWKk98gy8nJLhHrv
Feel It In The Air,"Beanie Sigel, Melissa",4rICUbwZZuqUOcgQgtux2k
Take It Personal,Gang Starr,6lqKYoYGYprzbFXT95tDTt
Represent,Nas,6DPrhGVJ1WTZvM9fKptnGe
"Triumph (feat. Ol' Dirty Bastard, Inspectah Deck, Method Man, Cappadonna, U-God, RZA, GZA, Masta Killa, Ghostface Killah & Raekwon)","Wu-Tang Clan, Ol' Dirty Bastard, Inspectah Deck, Method Man, Cappadonna, U-God, RZA, GZA, Masta Killa, Ghostface Killah, Raekwon",3glqlA5qY3bbo8UaUDGPnw
Cold Hearted,"Blu, Exile",3gXK6q2AmAU0fVMRYzLkKX
Forgot About Dre,"Dr. Dre, Eminem",7iXF2W9vKmDoGAhlHdpyIa
Come Clean - E New Y Radio,Jeru The Damaja,6wbBrsE2H2pupmnfoVSY6w
It's Tricky,Run–D.M.C.,6jBCehpNMkwFVF3dz4nLIW
Rosa Parks,Outkast,0shK5iZQppbHPQYiy60xs9
Scenario - LP Mix,A Tribe Called Quest,0301nLjG0ti26rx5ZmfqtP
Daydreamin' (feat. Jill Scott),"Lupe Fiasco, Jill Scott",50M2QjfSM82wkJ1d0iV4mh
Playaz Club,Rappin' 4-Tay,4ZYM6R5nOZywxACY90Bsla
Broken Wings,Sage Francis,5Q19vwkzMPPKpObgEdK6ss
Dancing In The Rain,"Blu, Exile",5BegRQCcJu4trXT6PPdih9
I'm a Player - Street Version,Too $hort,70RG1PwwFzlOPpMr36ErGc
Guns Are Drawn,"The Roots, Son Little",76tWml55YabjLsNPRwUfEF
In Between Us,"Scarface, Nas",3RtvEmM3E0Ck7GSc55BKUn
Microphone Fiend,Eric B. & Rakim,0cSJGFChou7M6u2ju9SWN1
Seasons (f. Masta Ace) [Deluxe Edition],Cunninlynguists,2IUw7zZ0tyOBePnWKOA1hM
Secret Wars I,The Last Emperor,3fzyAit0yOzLBedkR6gLB3
"It's Goin' Down (feat. Rappin' 4-Tay, E-40, B-Legit & Mack 10) - Remix","Celly Cel, Rappin' 4-Tay, E-40, B-Legit, Mack 10",4q0x1Oxt03xxXls50CnMjn
Get By,Talib Kweli,1LM6EReMkAxuDXDF26ekl2
Music (feat. Marvin Gaye),"Erick Sermon, Marvin Gaye",2g4SumkFZpHOypfF5xng9Z
I Got Five On It Remix,"Spice 1, Luniz, E-40, Mike Marshall, Shock G",5ZY9x3X2CujeJc59pJ9EUV
Playa Like Me and You,Do Or Die,5SUVwHKmmWDOJ3hdaXFTbD
Dance with the Devil,Immortal Technique,7MDUVH4ITohsIjdynRwCJp
Halftime,Nas,2PRsh2LNPxoxC9OnErnelg
Dear Mama,2Pac,6tDxrq4FxEL2q15y37tXT9
I Like It (I Wanna Be Where You Are),Grand Puba,5KBUiiDRPsocZlY2v3EtRk
Rebirth of Slick (Cool Like Dat),Digable Planets,2mu2oL9gdgHGtlg9poer2u
Tha Mobb,Lil Wayne,3DXjKH4NR0tRS44Sb1H8fw
Mind Playin' Tricks 94,Scarface,6KawiDQ954hRWdvPf8DyEn
Eye for a Eye (Your Beef Is Mines) (feat. Nas & Raekwon),"Mobb Deep, Nas, Raekwon",0T2AYQdV9KRC8y8FC1jKq4
When I B On Tha Mic,Rakim,2p9sprAX27D6U5cuSE9NsM
What a Job,Devin The Dude,1QpMNpzkMxchOeYOn9RbNJ
"Affirmative Action (feat. AZ, Cormega & Foxy Brown)","Nas, AZ, Cormega, Foxy Brown",2Ja3UauMDeQnq4sI8a64Ys
I Tried,Geto Boys,1pz43cY7mCtz8G3Yw2OWIf
Bonita Applebum,A Tribe Called Quest,5313VQMjcM2w5gTRZtyd6J
B.O.B. - Bombs Over Baghdad,Outkast,3WibbMr6canxRJXhNtAvLU
On The Eve Of War (Julio Caesar Chavez Mix),"Jedi Mind Tricks, GZA",6ohk6OrthqZP3UAgHODmB1
Saviorself,"Jedi Mind Tricks, Killah Priest",5YDDQql0joqpunAMg5z9Ul
"Ain't No Fun (If the Homies Cant Have None) (feat. Nate Dogg, Warren G & Kurupt)","Snoop Dogg, Kurupt, Warren G, Nate Dogg",3bA5Xfk5JyPGtBh00GX8Gk
Bury Me A G,"Thug Life, Natasha Walker",4oDcVoJb3xYz5RDyBzkRJY
Warning - 2005 Remaster,The Notorious B.I.G.,33rsCCLHklTQav9klbpnAi
Straight Outta Compton,N.W.A.,6KIKRz9eSTXdNsGUnomdtW
Good Times,Styles P,7cFpB4ozcSwXuhqjvNbrbP
Foe Tha Love of $,"Bone Thugs-N-Harmony, Eazy-E",1muLq1kBLWIT3pmNC2xl0g
Simon Says,Pharoahe Monch,67IvfvAMYQzJEeHopvwMMW
Cunt Renaissance,"R.A. The Rugged Man, The Notorious B.I.G.",3QKqzury3HMfMRLZcJkSVo
Ghostwriter,RJD2,5Nn2Dj7OQsGL6pgQ9iIzPp
Jazzy Belle,Outkast,6w4MlvpuxtbjGdL9YeTx89
Runnin',The Pharcyde,1i7tKveM6Wo3dG31c5OwAL
Song Cry,JAY-Z,3TbMHHgBEpMXjHTTa6fgB8
Alright,"Devin The Dude, Randy-Ran",3ZCP026pKV6GcPyZO1Dsof
"Picture Me Rollin' (ft. Danny Boy, CPO, Big Syke)","2Pac, Big Syke, C-PO, Danny Boy",1zB0kXKLQr7tYifth69jlG
RIP To the Radio,Ariano,28Iw6djcl1q5nLS9J4ODTe
Take You There,Pete Rock & C.L. Smooth,5rU9KVNHOl6VtoBXlGfwO8
Drug Ballad,Eminem,7tEoJKbYdIHBfn7tTIyjHW
Gangsta's Paradise,"Coolio, L.V.",1DIXPcTDzTj8ZMHt3PDt8p
Funkdafied,Da Brat,29VrHhpC5AS9b7XJYDPhqb
The Coolest,Lupe Fiasco,1R6nmC4HUGOGSKU02Wqa0v
Bad Boyz (feat. Barrington Levy),"Shyne, Barrington Levy",2MNQMtZbOb7rBWli3TSok0
Still Not a Player (feat. Joe) - Radio Version,"Big Pun, Joe",3GKL13lkM5nRc4zC1lIOrR
Ambitionz Az A Ridah,2Pac,5g9lS8deSIxItFBmZRC4vN
Chief Rocka,Lords Of The Underground,34MRi5GRWHFUa731JBxFEl
Killa Cam / Roll That Skit,Cam’ron,4zukWwrha2XMpfHLr5Ot7j
Beautiful,Masta Ace,03ei3y4ilLVo2iZCap6gtp
The Message - Extended Version,Grandmaster Flash & The Furious Five,5isA9icHWl2651hvfr1EOV
Imagine,"Snoop Dogg, Dr. Dre, D'Angelo",0FNPiAAdWdWaGr7JOnlKmi
Street Dreams,Nas,0QnGI4OgY8ReggLWvEXdgD
Only God Can Judge Me (ft. Rappin' 4-Tay),"2Pac, Rappin' 4-Tay",7sKt5Y2zJpYw78iAxndB8y
One More Chance / Stay with Me - Remix; 2007 Remaster,The Notorious B.I.G.,7fXhkARAtS66kxexMIAx8O
Hip Hop,Joell Ortiz,7y6rUZMFkh59HkaJ6KQU0w
Still Po' Pimpin',"Do Or Die, Johnny P, Twista",4MP7Ql7f0sbqzrnOFkkWwR
Flava in Ya Ear,Craig Mack,3X414ZlCf5U7pcpIaIcUkT
Xxplosive,"Dr. Dre, Hittman, Six-Two, Nate Dogg, Kurupt",0Ed7MeXx64f6OcIuoTRCg1
Damn It Feels Good to Be a Gangsta,Geto Boys,0HOqINudNgQFpg1le5Hnqe
Your World Don't Stop,"AZ, David Anthony ""Ski"" Willis",6p3N5dtwVd8byM5miCAsi9
Jump Around,House Of Pain,6JymsaWDHk2Yj4e0yNBIFH
Sunshine (feat. Anthony Hamilton),"Twista, Anthony Hamilton",5y8WWi1BaKHXfuln0XoIZs
I Want It All (feat. Mack 10),"Warren G, Mack 10",7GFytG8skEsUMTtNcqCxx7
Spaceship,"Kanye West, GLC, Consequence",1ko2NuvWlQdxtNRc8QQzmT
Incarcerated Scarfaces,Raekwon,3SL3GG9Bs7m1s9aqhjCeIa
Invincible,Capone-N-Noreaga,2217fjGdGIdPpZ0zeo4z8r
Hard Knock Life (Ghetto Anthem),JAY-Z,5Tl0HJvynZtKdSUMKbFVVX
2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dogg),"2Pac, Snoop Dogg",6LwrEZNkvFTOypNwSLjuaJ
U.N.I.T.Y.,Queen Latifah,1NcSixtkG20Ip6rjQYbcbu
My World Is...,"Blu, Exile",3enTrBel3zk3P8WGImocUl
Ready or Not,"Fugees, Ms. Lauryn Hill, Wyclef Jean, Pras",3vZO25GdYuqFrR1kzZADnp
Fight The Power,Public Enemy,26zWdOUpB6P9E9OtQQc0qp
I Got It Made,Special Ed,68DGiGtJrVcGBeOf5UNpVz
Wopbabalubop - Soul Assassins Remix,Funkdoobiest,2HDh7vtsCPXXExqSNm2Ziy
How I Could Just Kill a Man,Cypress Hill,6l4wMAXzI8RxIysQMYZY0w
Boyz-N-The-Hood,Eazy-E,5RGXoZt1qxmAErdhbyKJKq
Danger Zone,Big L,0kU9oWqYnPeqEca3x2auV9
Verbal Intercourse (feat. Ghostface Killah & Nas),"Raekwon, Ghostface Killah, Nas",1kHPOtD1fo3kWOgcs0oisd
"John Blaze Fat Joe featuring Big Pun, Nas, Raekwon, Jadakiss (feat. Big Pun, Nas, Raekwon & Jadakiss)","Fat Joe, Big Pun, Nas, Raekwon, Jadakiss",1qsbwcnBzBXZmJybm0Lxye
Scenario - Remix,A Tribe Called Quest,4oh0d3stA4IVladYDptfyL
Machine Gun Funk - 2006 Remaster,The Notorious B.I.G.,2bXI4Rbw1D7aVeHWLjn1Lb
The Bridge Is Over (Street X-Rated Version),Boogie Down Productions,1vEYpUXcsmXi2yrFdHPuM4
"Ain't Hard 2 Find (ft. B-Legit, C-BO, E-40, Richie Rich)","2Pac, E-40, Richie Rich, B-Legit, C-Bo",3JVVBG4lyaUX2Mvxaw9viu
This Can't Be Life,"JAY-Z, Beanie Sigel, Scarface",4UPyqSVCf0ukiBbi0MvLDW
Code Of The Streets,Gang Starr,2mLjLAlChZXZpIZfyPF8Le
Breakin' bread,Hi-Tek,7IKc9yLfvzxQVe01yIjrsi
GO!,Common,4JNTpbntShpUpACDUzwHV5
Murder Was The Case (feat. Dat Nigga Daz),"Snoop Dogg, Daz Dillinger",1wb83NCHLygI2dofCeVP2c
How High (Remix),"Method Man, Redman",1EGIeHEvMZh3MNkIn2itUy
The Food - Live,Common,1Ke6bqdvdGJF1ftvuO8qtP
"Tearz (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)","Wu-Tang Clan, RZA, Ghostface Killah, Raekwon, Inspectah Deck",7y5zXpTN4J7K0PngQYa655
"Moving at the Speed of Life (feat. Aesop, Slug)",Living Legends,7kH21UpmSW9vWDqxAa8oVP
Dreams,Twista & The Speedknot Mobstaz,6xLnDYOWdE83raLEpMBdo1
